"Initiated","Price","Response","Response Detail","Request"
"12/2/2017 11:28:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=66075&<br>HVACjobtype=Other"
"12/2/2017 11:28:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=66075&<br>HVACjobtype=Other"
"12/2/2017 11:28:11 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=66075&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:28:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=66075&<br>HVACjobtype=Other"
"12/2/2017 11:28:10 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=66075&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:28:09 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=66075&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:25:04 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98270&<br>HVACjobtype=Other"
"12/2/2017 11:25:03 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98270&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:25:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98270&<br>HVACjobtype=Other"
"12/2/2017 11:25:01 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98270&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 11:25:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98270&<br>HVACjobtype=Other"
"12/2/2017 11:24:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98270&<br>HVACjobtype=Other"
"12/2/2017 11:24:44 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:24:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Other"
"12/2/2017 11:24:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Other"
"12/2/2017 11:24:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Other"
"12/2/2017 11:24:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Other"
"12/2/2017 11:24:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:24:41 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:24:41 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=98277&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:22:28 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Other"
"12/2/2017 11:22:28 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:22:28 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Other"
"12/2/2017 11:22:27 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Other"
"12/2/2017 11:22:27 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:22:27 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Other"
"12/2/2017 11:22:26 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:22:26 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=47025&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:20:36 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=49746&<br>HVACjobtype=Other"
"12/2/2017 11:20:36 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=49746&<br>HVACjobtype=Other"
"12/2/2017 11:20:36 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=49746&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:20:36 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=49746&<br>HVACjobtype=Other"
"12/2/2017 11:20:35 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=49746&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:20:34 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=49746&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:19:31 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=04556&<br>HVACjobtype=Other"
"12/2/2017 11:19:30 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=04556&<br>HVACjobtype=Other"
"12/2/2017 11:16:34 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54902&<br>HVACjobtype=Other"
"12/2/2017 11:16:34 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54902&<br>HVACjobtype=Other"
"12/2/2017 11:16:34 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54902&<br>HVACjobtype=Other"
"12/2/2017 11:16:33 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54902&<br>HVACjobtype=Other"
"12/2/2017 11:16:33 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54902&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:16:32 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54902&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:16:03 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Other"
"12/2/2017 11:16:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Repair Oil Boiler or Radiator"
"12/2/2017 11:16:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Other"
"12/2/2017 11:16:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Repair Gas or Electric Furnace"
"12/2/2017 11:16:01 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Other"
"12/2/2017 11:16:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:16:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Install Gas or Electric Boiler or Radiator"
"12/2/2017 11:16:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:15:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Other"
"12/2/2017 11:15:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Repair Gas or Electric Boiler or Radiator"
"12/2/2017 11:15:59 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10465&<br>HVACjobtype=Other"
"12/2/2017 11:08:37 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80644&<br>HVACjobtype=Other"
"12/2/2017 11:08:37 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80644&<br>HVACjobtype=Other"
"12/2/2017 11:08:36 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80644&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:08:36 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80644&<br>HVACjobtype=Other"
"12/2/2017 11:08:36 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80644&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:08:35 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80644&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:08:08 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40914&<br>HVACjobtype=Other"
"12/2/2017 11:08:08 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40914&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:08:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40914&<br>HVACjobtype=Other"
"12/2/2017 11:08:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40914&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:08:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40914&<br>HVACjobtype=Other"
"12/2/2017 11:08:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40914&<br>HVACjobtype=Other"
"12/2/2017 11:08:06 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=40914&<br>HVACjobtype=Install Heat Pump"
"12/2/2017 11:07:26 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:06:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10804&<br>HVACjobtype=Other"
"12/2/2017 11:06:07 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10804&<br>HVACjobtype=Other"
"12/2/2017 11:06:06 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10804&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:06:06 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10804&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:06:05 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10804&<br>HVACjobtype=Install Gas or Electric Boiler or Radiator"
"12/2/2017 11:06:05 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10804&<br>HVACjobtype=Repair Gas or Electric Boiler or Radiator"
"12/2/2017 11:05:44 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Other"
"12/2/2017 11:05:44 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Other"
"12/2/2017 11:05:44 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:05:44 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:05:44 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 11:05:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Other"
"12/2/2017 11:05:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:05:43 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:05:42 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=92808&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:05:27 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31520&<br>HVACjobtype=Other"
"12/2/2017 11:05:27 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31520&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 11:05:26 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31520&<br>HVACjobtype=Other"
"12/2/2017 11:05:25 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31520&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:05:02 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93307&<br>HVACjobtype=Other"
"12/2/2017 11:05:01 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93307&<br>HVACjobtype=Install Central A/C"
"12/2/2017 11:05:01 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93307&<br>HVACjobtype=Other"
"12/2/2017 11:05:00 PM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=93307&<br>HVACjobtype=Install Central A/C"
